lob,iteration,method,percentage_error
wkcomp,41,chain_ladder,-0.014547905618348345
wkcomp,41,mack_chain_ladder,-0.014547905618348345
wkcomp,41,bornhuetter_ferguson,0.05987635748998587
wkcomp,42,chain_ladder,-0.012367249078148818
wkcomp,42,mack_chain_ladder,-0.012367249078148818
wkcomp,42,bornhuetter_ferguson,0.044998150235999686
wkcomp,43,chain_ladder,-0.00920781062223668
wkcomp,43,mack_chain_ladder,-0.00920781062223668
wkcomp,43,bornhuetter_ferguson,0.03981475458338997
wkcomp,44,chain_ladder,-0.0026723702124639283
wkcomp,44,mack_chain_ladder,-0.0026723702124639283
wkcomp,44,bornhuetter_ferguson,0.049338541547018624
wkcomp,45,chain_ladder,-0.010676280303598186
wkcomp,45,mack_chain_ladder,-0.010676280303598186
wkcomp,45,bornhuetter_ferguson,0.017411920998542187
wkcomp,46,chain_ladder,0.0003124304173636759
wkcomp,46,mack_chain_ladder,0.0003124304173636759
wkcomp,46,bornhuetter_ferguson,0.058342014574628724
wkcomp,47,chain_ladder,0.0122657599563686
wkcomp,47,mack_chain_ladder,0.0122657599563686
wkcomp,47,bornhuetter_ferguson,0.06164347176390454
wkcomp,48,chain_ladder,0.0048118630024059795
wkcomp,48,mack_chain_ladder,0.0048118630024059795
wkcomp,48,bornhuetter_ferguson,0.05129432691494001
wkcomp,49,chain_ladder,-0.004656772633713466
wkcomp,49,mack_chain_ladder,-0.004656772633713466
wkcomp,49,bornhuetter_ferguson,0.05570983142862513
wkcomp,50,chain_ladder,-0.003930903274708276
wkcomp,50,mack_chain_ladder,-0.003930903274708276
wkcomp,50,bornhuetter_ferguson,0.03265444836470516
wkcomp,51,chain_ladder,-0.004471440456823821
wkcomp,51,mack_chain_ladder,-0.004471440456823821
wkcomp,51,bornhuetter_ferguson,0.04961729516692684
wkcomp,52,chain_ladder,0.0016226276853003108
wkcomp,52,mack_chain_ladder,0.0016226276853003108
wkcomp,52,bornhuetter_ferguson,0.04784007783657758
wkcomp,53,chain_ladder,0.01627623383357717
wkcomp,53,mack_chain_ladder,0.01627623383357717
wkcomp,53,bornhuetter_ferguson,0.07618281687242255
wkcomp,54,chain_ladder,0.003966144827884376
wkcomp,54,mack_chain_ladder,0.003966144827884376
wkcomp,54,bornhuetter_ferguson,0.05755182641508036
wkcomp,55,chain_ladder,-0.00244437262877136
wkcomp,55,mack_chain_ladder,-0.00244437262877136
wkcomp,55,bornhuetter_ferguson,0.024889916794286714
wkcomp,56,chain_ladder,-0.025838479542375167
wkcomp,56,mack_chain_ladder,-0.025838479542375167
wkcomp,56,bornhuetter_ferguson,0.04158677615991159
wkcomp,57,chain_ladder,0.0006415945302296091
wkcomp,57,mack_chain_ladder,0.0006415945302296091
wkcomp,57,bornhuetter_ferguson,0.06120808958535217
wkcomp,58,chain_ladder,-0.006722536984293513
wkcomp,58,mack_chain_ladder,-0.006722536984293513
wkcomp,58,bornhuetter_ferguson,0.038837796503618426
wkcomp,59,chain_ladder,0.0031689828088161207
wkcomp,59,mack_chain_ladder,0.0031689828088161207
wkcomp,59,bornhuetter_ferguson,0.046982744108977535
wkcomp,60,chain_ladder,-0.015048257363363538
wkcomp,60,mack_chain_ladder,-0.015048257363363538
wkcomp,60,bornhuetter_ferguson,0.03393140789175309
wkcomp,61,chain_ladder,0.004591579050121542
wkcomp,61,mack_chain_ladder,0.004591579050121542
wkcomp,61,bornhuetter_ferguson,0.0710238966544709
wkcomp,62,chain_ladder,-0.016120621903903332
wkcomp,62,mack_chain_ladder,-0.016120621903903332
wkcomp,62,bornhuetter_ferguson,0.02741097559533459
wkcomp,63,chain_ladder,0.017131194367194794
wkcomp,63,mack_chain_ladder,0.017131194367194794
wkcomp,63,bornhuetter_ferguson,0.05829628076803496
wkcomp,64,chain_ladder,0.005772285024676173
wkcomp,64,mack_chain_ladder,0.005772285024676173
wkcomp,64,bornhuetter_ferguson,0.08017412361526362
wkcomp,65,chain_ladder,0.026831930847477
wkcomp,65,mack_chain_ladder,0.026831930847477
wkcomp,65,bornhuetter_ferguson,0.06636418214874346
wkcomp,66,chain_ladder,-0.02455842692305717
wkcomp,66,mack_chain_ladder,-0.02455842692305717
wkcomp,66,bornhuetter_ferguson,0.018939773759748115
wkcomp,67,chain_ladder,-0.01781131190513706
wkcomp,67,mack_chain_ladder,-0.01781131190513706
wkcomp,67,bornhuetter_ferguson,0.03272518143924616
wkcomp,68,chain_ladder,-0.00745536377859866
wkcomp,68,mack_chain_ladder,-0.00745536377859866
wkcomp,68,bornhuetter_ferguson,0.044399211759637215
wkcomp,69,chain_ladder,-0.01114700139913784
wkcomp,69,mack_chain_ladder,-0.01114700139913784
wkcomp,69,bornhuetter_ferguson,0.026828369065957033
wkcomp,70,chain_ladder,-0.0009983162262004936
wkcomp,70,mack_chain_ladder,-0.0009983162262004936
wkcomp,70,bornhuetter_ferguson,0.043001994328827245
wkcomp,71,chain_ladder,-0.009374706704253052
wkcomp,71,mack_chain_ladder,-0.009374706704253052
wkcomp,71,bornhuetter_ferguson,0.030912199000409684
wkcomp,72,chain_ladder,-0.0038572413984441804
wkcomp,72,mack_chain_ladder,-0.0038572413984441804
wkcomp,72,bornhuetter_ferguson,0.04092499507393553
wkcomp,73,chain_ladder,0.0018430015008363643
wkcomp,73,mack_chain_ladder,0.0018430015008363643
wkcomp,73,bornhuetter_ferguson,0.0615074271920291
wkcomp,74,chain_ladder,0.0025244542509461096
wkcomp,74,mack_chain_ladder,0.0025244542509461096
wkcomp,74,bornhuetter_ferguson,0.04553136677097559
wkcomp,75,chain_ladder,-0.008520195574157991
wkcomp,75,mack_chain_ladder,-0.008520195574157991
wkcomp,75,bornhuetter_ferguson,0.0477810527020392
wkcomp,76,chain_ladder,0.00012505250673681403
wkcomp,76,mack_chain_ladder,0.00012505250673681403
wkcomp,76,bornhuetter_ferguson,0.09152410908017343
wkcomp,77,chain_ladder,-0.026674588271645306
wkcomp,77,mack_chain_ladder,-0.026674588271645306
wkcomp,77,bornhuetter_ferguson,0.043545199243688985
wkcomp,78,chain_ladder,0.004990168944411466
wkcomp,78,mack_chain_ladder,0.004990168944411466
wkcomp,78,bornhuetter_ferguson,0.08166754209730848
wkcomp,79,chain_ladder,-0.017357591294235947
wkcomp,79,mack_chain_ladder,-0.017357591294235947
wkcomp,79,bornhuetter_ferguson,0.02734110069926071
wkcomp,80,chain_ladder,-0.008467862828475965
wkcomp,80,mack_chain_ladder,-0.008467862828475965
wkcomp,80,bornhuetter_ferguson,0.03547425657556355
wkcomp,81,chain_ladder,-0.005406297838242625
wkcomp,81,mack_chain_ladder,-0.005406297838242625
wkcomp,81,bornhuetter_ferguson,0.041988073652773114
wkcomp,82,chain_ladder,0.009397138163242518
wkcomp,82,mack_chain_ladder,0.009397138163242518
wkcomp,82,bornhuetter_ferguson,0.07074188711588818
wkcomp,83,chain_ladder,-0.008579222387015731
wkcomp,83,mack_chain_ladder,-0.008579222387015731
wkcomp,83,bornhuetter_ferguson,0.03264830554417534
wkcomp,84,chain_ladder,-0.008861454907116175
wkcomp,84,mack_chain_ladder,-0.008861454907116175
wkcomp,84,bornhuetter_ferguson,0.04192983185873146
wkcomp,85,chain_ladder,-0.025381629581765736
wkcomp,85,mack_chain_ladder,-0.025381629581765736
wkcomp,85,bornhuetter_ferguson,0.021121623666369382
wkcomp,86,chain_ladder,-0.021070280048777996
wkcomp,86,mack_chain_ladder,-0.021070280048777996
wkcomp,86,bornhuetter_ferguson,0.02629672354310175
wkcomp,87,chain_ladder,-0.0014846577684690734
wkcomp,87,mack_chain_ladder,-0.0014846577684690734
wkcomp,87,bornhuetter_ferguson,0.018458411092033757
wkcomp,88,chain_ladder,-0.0056520623152118265
wkcomp,88,mack_chain_ladder,-0.0056520623152118265
wkcomp,88,bornhuetter_ferguson,0.05209416601726488
wkcomp,89,chain_ladder,0.005909089398191391
wkcomp,89,mack_chain_ladder,0.005909089398191391
wkcomp,89,bornhuetter_ferguson,0.08255577636464176
wkcomp,90,chain_ladder,-0.0032888147271789036
wkcomp,90,mack_chain_ladder,-0.0032888147271789036
wkcomp,90,bornhuetter_ferguson,0.0623801533650162
wkcomp,91,chain_ladder,-0.0134845189377126
wkcomp,91,mack_chain_ladder,-0.0134845189377126
wkcomp,91,bornhuetter_ferguson,0.03712742618118477
wkcomp,92,chain_ladder,-0.017713260661250934
wkcomp,92,mack_chain_ladder,-0.017713260661250934
wkcomp,92,bornhuetter_ferguson,0.04072895670111443
wkcomp,93,chain_ladder,0.005742307759465934
wkcomp,93,mack_chain_ladder,0.005742307759465934
wkcomp,93,bornhuetter_ferguson,0.05263326445371653
wkcomp,94,chain_ladder,0.015895533366698494
wkcomp,94,mack_chain_ladder,0.015895533366698494
wkcomp,94,bornhuetter_ferguson,0.082628468820636
wkcomp,95,chain_ladder,0.004562399149216133
wkcomp,95,mack_chain_ladder,0.004562399149216133
wkcomp,95,bornhuetter_ferguson,0.05236637289475074
wkcomp,96,chain_ladder,0.0039276973103781945
wkcomp,96,mack_chain_ladder,0.0039276973103781945
wkcomp,96,bornhuetter_ferguson,0.05080671848208567
wkcomp,97,chain_ladder,-0.010730407622247936
wkcomp,97,mack_chain_ladder,-0.010730407622247936
wkcomp,97,bornhuetter_ferguson,0.039040895031752315
wkcomp,98,chain_ladder,-0.0017131494665836378
wkcomp,98,mack_chain_ladder,-0.0017131494665836378
wkcomp,98,bornhuetter_ferguson,0.05234606517443072
wkcomp,99,chain_ladder,-0.007915670029599106
wkcomp,99,mack_chain_ladder,-0.007915670029599106
wkcomp,99,bornhuetter_ferguson,0.027704316849025707
