detection_scale,frequency_multiplier,loss_conversion_ratio,remediation_cost,topology,var_995,var_995_ci_low,var_995_ci_high,es_995
1.2,0.5,0.05,10000.0,T4_CRITIC,144775.0719599493,136073.06892209087,149614.1707050895,156897.33145931357
1.2,0.5,0.05,10000.0,T5_HUMAN_K0,1757976317.349744,1731753281.2639875,1758034179.4573643,1918649700.4829814
1.2,0.5,0.05,10000.0,T5_HUMAN_K1,134032.72608445823,129462.51745642727,140020.16363042273,145119.25264086897
1.2,0.5,0.05,10000.0,T5_HUMAN_K2,110000.0,110000.0,110000.0,113333.33333333333
1.2,0.5,0.05,10000.0,T5_HUMAN_K3,130000.0,118099.26265616617,134032.72608445823,139850.41928075347
1.2,0.5,0.1,1000.0,T1_LINEAR,1515295428.967055,1499538379.0400774,1538568669.0663788,1786016482.6282544
1.2,0.5,0.1,1000.0,T2_VALIDATOR,61281.331880554324,59286.33188055443,63281.331880554324,66085.61250584666
1.2,0.5,0.1,1000.0,T3_SUPERVISOR,81772.37956845043,79777.37956845053,82772.37956845043,85484.01642996451
1.2,0.5,0.1,1000.0,T4_CRITIC,130613.83785354975,125680.33022245551,155227.3605087303,157898.77676537153
1.2,0.5,0.1,1000.0,T5_HUMAN_K0,3515876547.239334,3463413058.2640805,3515972458.775896,3837184134.299296
1.2,0.5,0.1,1000.0,T5_HUMAN_K1,116065.45216891645,114070.45216891656,117065.45216891645,132964.00630480118
1.2,0.5,0.1,1000.0,T5_HUMAN_K2,11000.0,11000.0,11000.0,11333.333333333334
1.2,0.5,0.1,1000.0,T5_HUMAN_K3,114065.45216891645,112070.45216891656,116065.45216891645,125180.15607132346
1.2,0.5,0.1,5000.0,T1_LINEAR,1515307528.967055,1499550840.0929308,1573459274.2232947,1786042349.2949212
1.2,0.5,0.1,5000.0,T2_VALIDATOR,87640.66594027716,85281.33188055432,95281.33188055432,99323.26189627087
1.2,0.5,0.1,5000.0,T3_SUPERVISOR,109772.37956845043,97398.12073314661,114772.37956845043,118984.01642996451
1.2,0.5,0.1,5000.0,T4_CRITIC,159280.62852725503,147140.01220549704,171288.01466301188,187660.93114859218
1.2,0.5,0.1,5000.0,T5_HUMAN_K0,3515892587.239334,3463431673.77505,3515993473.876573,3837208400.965963
1.2,0.5,0.1,5000.0,T5_HUMAN_K1,148065.45216891647,138071.07716891658,153065.45216891647,166519.56186035674
1.2,0.5,0.1,5000.0,T5_HUMAN_K2,55000.0,55000.0,55000.0,56666.666666666664
1.2,0.5,0.1,5000.0,T5_HUMAN_K3,138065.45216891647,133065.45216891647,146946.0771689166,149596.62378269626
1.2,0.5,0.1,10000.0,T1_LINEAR,1515322653.9670553,1499590124.223609,1573489921.5369744,1786074682.6282544
1.2,0.5,0.1,10000.0,T2_VALIDATOR,135281.33188055432,127640.66594027716,147640.66594027716,154349.33213692709
1.2,0.5,0.1,10000.0,T3_SUPERVISOR,147386.18978422522,137386.18978422522,154772.37956845044,162925.83212239415
1.2,0.5,0.1,10000.0,T4_CRITIC,198508.77429049977,188496.3028790778,218806.57778201095,226744.46880774476
1.2,0.5,0.1,10000.0,T5_HUMAN_K0,3515912634.699488,3463457972.0646887,3516013984.8758006,3837238734.299296
1.2,0.5,0.1,10000.0,T5_HUMAN_K1,188065.45216891647,178065.45216891647,198065.45216891647,208464.00630480118
1.2,0.5,0.1,10000.0,T5_HUMAN_K2,110000.0,110000.0,110000.0,113333.33333333333
1.2,0.5,0.1,10000.0,T5_HUMAN_K3,168065.45216891647,166846.8736866927,178115.45216891757,184279.52371027
1.2,1.0,0.01,1000.0,T1_LINEAR,204748355.22141412,166782755.70022395,208646228.53626278,252516971.05209443
1.2,1.0,0.01,1000.0,T2_VALIDATOR,20764.066594027718,20292.199782083146,21528.13318805543,21913.896167160383
1.2,1.0,0.01,1000.0,T3_SUPERVISOR,22741.005168206797,21537.061538158607,23738.61897842252,24723.444282985885
1.2,1.0,0.01,1000.0,T4_CRITIC,28062.8728138176,26604.243855101213,29220.064344329614,30852.69394590669
1.2,1.0,0.01,1000.0,T5_HUMAN_K0,397263697.6317584,368418895.88612634,400459604.0414103,495777434.35607046
1.2,1.0,0.01,1000.0,T5_HUMAN_K1,28848.68758714248,26861.71565266363,31848.68758714248,32552.285414380192
1.2,1.0,0.01,1000.0,T5_HUMAN_K2,17000.0,17000.0,18000.0,17888.88888888889
1.2,1.0,0.01,1000.0,T5_HUMAN_K3,24948.643661656042,24152.152545974306,26507.082055339797,27287.19372010046
1.2,1.0,0.01,5000.0,T1_LINEAR,204792127.7797738,166813892.60435635,206336782.33827007,252563904.38542777
1.2,1.0,0.01,5000.0,T2_VALIDATOR,90000.0,85528.13318805544,92764.06659402771,94110.3881968382
1.2,1.0,0.01,5000.0,T3_SUPERVISOR,90000.0,86217.27598891688,94717.60832379438,97882.80054766548
1.2,1.0,0.01,5000.0,T4_CRITIC,94885.7992663984,90403.90244569315,99660.3927726977,102423.11983999197
1.2,1.0,0.01,5000.0,T5_HUMAN_K0,397323301.4133232,364835221.0640962,397373360.4054132,495828928.6742499
1.2,1.0,0.01,5000.0,T5_HUMAN_K1,90057.81506274245,90000.0,95860.59781654783,98303.87318975074
1.2,1.0,0.01,5000.0,T5_HUMAN_K2,85000.0,85000.0,90000.0,89444.44444444444
1.2,1.0,0.01,5000.0,T5_HUMAN_K3,92954.47770881982,90000.0,95001.42689283224,98269.73214815033
1.2,1.0,0.01,10000.0,T1_LINEAR,204847152.7797738,167583611.94265398,208705007.61359704,252622571.05209443
1.2,1.0,0.01,10000.0,T2_VALIDATOR,180000.0,170000.0,182764.0665940277,187459.2791348871
1.2,1.0,0.01,10000.0,T3_SUPERVISOR,177489.85176706107,170000.0,183784.41303207277,194243.17138705353
1.2,1.0,0.01,10000.0,T4_CRITIC,183897.39237851897,175448.123264352,193896.1831137546,197630.20108528662
1.2,1.0,0.01,10000.0,T5_HUMAN_K0,397383351.06001914,360185741.2594829,400588773.2323952,495894262.00758326
1.2,1.0,0.01,10000.0,T5_HUMAN_K1,180000.0,172403.76601221328,180000.0,186851.32374742583
1.2,1.0,0.01,10000.0,T5_HUMAN_K2,170000.0,170000.0,180000.0,178888.88888888888
1.2,1.0,0.01,10000.0,T5_HUMAN_K3,180000.0,175285.37856644258,188903.51942268768,189442.41472377852
1.2,1.0,0.05,1000.0,T1_LINEAR,1023701736.1070707,837543604.9281516,1043082813.0679852,1262537921.927139
1.2,1.0,0.05,1000.0,T2_VALIDATOR,43640.66594027716,41640.66594027716,51465.99891041585,50675.63060405619
1.2,1.0,0.05,1000.0,T3_SUPERVISOR,53386.189784225215,51386.189784225215,64094.284676338146,64622.08587819368
1.2,1.0,0.05,1000.0,T4_CRITIC,86576.9862017962,82613.63273071637,91403.28889100548,97483.32784566755
1.2,1.0,0.05,1000.0,T5_HUMAN_K0,1986262130.4021182,1860442425.0053272,2002255250.1971183,2478836935.286839
1.2,1.0,0.05,1000.0,T5_HUMAN_K1,95307.98908273925,87317.98908273948,106420.82519851811,108838.0069064324
1.2,1.0,0.05,1000.0,T5_HUMAN_K2,17000.0,17000.0,18000.0,17888.88888888889
1.2,1.0,0.05,1000.0,T5_HUMAN_K3,76687.23037257208,68853.78566442596,79808.98962855744,83724.78693001467
1.2,1.0,0.05,5000.0,T1_LINEAR,1023741776.1070707,833909579.555711,1043118913.0679852,1262584855.2604723
1.2,1.0,0.05,5000.0,T2_VALIDATOR,103820.33297013858,98820.33297013858,107640.66594027716,109569.48083580192
1.2,1.0,0.05,5000.0,T3_SUPERVISOR,113705.025841034,108693.09489211261,117392.7243097648,123617.22141492943
1.2,1.0,0.05,5000.0,T4_CRITIC,140314.36406908798,133723.66808064686,152576.80747087393,154263.46972953342
1.2,1.0,0.05,5000.0,T5_HUMAN_K0,1986318488.1587918,1986208761.697575,2002298020.207052,2478887171.780352
1.2,1.0,0.05,5000.0,T5_HUMAN_K1,144243.4379357124,134558.83382373818,159243.4379357124,162761.42707190095
1.2,1.0,0.05,5000.0,T5_HUMAN_K2,85000.0,85000.0,90000.0,89444.44444444444
1.2,1.0,0.05,5000.0,T5_HUMAN_K3,124743.21830828022,120761.38866137527,132858.54230924672,136435.9686005023
1.2,1.0,0.05,10000.0,T1_LINEAR,1023795563.8988689,837600031.4156978,1043163807.2696642,1262643521.927139
1.2,1.0,0.05,10000.0,T2_VALIDATOR,187640.66594027716,180000.0,193820.33297013858,195861.5735696369
1.2,1.0,0.05,10000.0,T3_SUPERVISOR,197386.18978422522,188693.0948921126,206079.28467633785,209100.7977698259
1.2,1.0,0.05,10000.0,T4_CRITIC,218339.71314943308,209557.50324021227,229556.54638327577,236555.59350098332
1.2,1.0,0.05,10000.0,T5_HUMAN_K0,1986398488.1587918,1824026405.3204808,2005737211.1918545,2478951171.780352
1.2,1.0,0.05,10000.0,T5_HUMAN_K1,219243.1386837173,199302.98908273914,237162.6256167585,238987.2356281645
1.2,1.0,0.05,10000.0,T5_HUMAN_K2,170000.0,170000.0,180000.0,178888.88888888888
1.2,1.0,0.05,10000.0,T5_HUMAN_K3,203312.62716376895,194780.66106553987,212861.1025642655,218848.36140941796
1.2,1.0,0.1,1000.0,T1_LINEAR,2047393462.2141414,1682227018.4852967,2086155024.5953393,2525064110.5209446
1.2,1.0,0.1,1000.0,T2_VALIDATOR,71281.33188055432,69281.33188055432,93921.99782083149,87772.31383969133
1.2,1.0,0.1,1000.0,T3_SUPERVISOR,90772.37956845043,88772.37956845043,120158.56935267564,116302.99528579913
1.2,1.0,0.1,1000.0,T4_CRITIC,162228.01466301057,152950.24325181256,165735.44287494963,181647.9337988457
1.2,1.0,0.1,1000.0,T5_HUMAN_K0,3972514255.8042364,3972363678.6494446,3972882305.452685,4957661403.907011
1.2,1.0,0.1,1000.0,T5_HUMAN_K1,174610.97816547842,167067.60316547856,205490.15236743467,205342.6804795315
1.2,1.0,0.1,1000.0,T5_HUMAN_K2,17000.0,17000.0,18000.0,17888.88888888889
1.2,1.0,0.1,1000.0,T5_HUMAN_K3,142375.63958770403,123547.29930332948,147615.2292571148,157808.6401761454
1.2,1.0,0.1,5000.0,T1_LINEAR,2047433502.2141414,1667779151.0435638,2086526332.7215471,2525111043.854278
1.2,1.0,0.1,5000.0,T2_VALIDATOR,135281.33188055432,125284.3026297372,137921.9978208315,144119.24809322754
1.2,1.0,0.1,5000.0,T3_SUPERVISOR,152158.56935267564,144772.37956845044,159801.00105386495,169374.52190661934
1.2,1.0,0.1,5000.0,T4_CRITIC,206231.2038812583,196388.04825336815,229407.72804838145,236668.9220936152
1.2,1.0,0.1,5000.0,T5_HUMAN_K0,3972564049.8604,3972387545.3565116,4011339422.383709,4957711270.573678
1.2,1.0,0.1,5000.0,T5_HUMAN_K1,233486.87587142483,200999.57432993277,243486.87587142483,256052.57090186005
1.2,1.0,0.1,5000.0,T5_HUMAN_K2,85000.0,85000.0,90000.0,89444.44444444444
1.2,1.0,0.1,5000.0,T5_HUMAN_K3,186374.46074514417,176506.42693695085,192649.81565413167,202264.9605400156
1.2,1.0,0.1,10000.0,T1_LINEAR,2047483552.2141414,1675194858.809814,2086237826.1359704,2525169710.5209446
1.2,1.0,0.1,10000.0,T2_VALIDATOR,207640.66594027716,197667.0725996805,215281.33188055432,219138.96167160384
1.2,1.0,0.1,10000.0,T3_SUPERVISOR,227410.051682068,217386.18978422522,234785.4486195296,247234.44282985886
1.2,1.0,0.1,10000.0,T4_CRITIC,280628.72813817597,266031.21596052125,292200.64344329614,308526.93945906684
1.2,1.0,0.1,10000.0,T5_HUMAN_K0,3972636976.3175836,3646322535.7024627,4004629982.3239527,4957774343.560704
1.2,1.0,0.1,10000.0,T5_HUMAN_K1,288486.8758714248,278067.5562949091,318605.9781654783,325522.8541438019
1.2,1.0,0.1,10000.0,T5_HUMAN_K2,170000.0,170000.0,180000.0,178888.88888888888
1.2,1.0,0.1,10000.0,T5_HUMAN_K3,249486.43661656044,241943.85196659822,265717.08461849345,272871.9372010046
1.2,2.0,0.01,1000.0,T1_LINEAR,299926295.33012664,259578073.98983997,301508310.6893394,309567946.834207
1.2,2.0,0.01,1000.0,T2_VALIDATOR,33528.133188055435,32528.13318805543,35532.00818805552,36285.16648506929
1.2,2.0,0.01,1000.0,T3_SUPERVISOR,35739.69826309888,35215.85693526756,37739.69826309888,38447.67279905723
1.2,2.0,0.01,1000.0,T4_CRITIC,46913.146938000136,44566.49663743814,49489.46564791126,50351.191936993535
1.2,2.0,0.01,1000.0,T5_HUMAN_K0,686523106.8108319,684937523.5376071,693391836.752719,760855371.9265285
1.2,2.0,0.01,1000.0,T5_HUMAN_K1,41615.445806812946,40861.50524006437,43848.687587142485,45952.0731373832
1.2,2.0,0.01,1000.0,T5_HUMAN_K2,30000.0,29000.0,32000.0,31833.333333333332
1.2,2.0,0.01,1000.0,T5_HUMAN_K3,40196.443711282205,38138.635073412705,42430.94252521318,43601.12986428578
1.2,2.0,0.01,5000.0,T1_LINEAR,300022295.33012664,260182150.28314137,301576310.6893394,309655146.834207
1.2,2.0,0.01,5000.0,T2_VALIDATOR,152764.0665940277,145528.727337892,153302.7852992767,159738.0915667881
1.2,2.0,0.01,5000.0,T3_SUPERVISOR,153738.6189784225,148738.6189784225,155000.0,157905.2856450892
1.2,2.0,0.01,5000.0,T4_CRITIC,160129.34550564975,153276.573832933,164213.55531342572,168813.09273049483
1.2,2.0,0.01,5000.0,T5_HUMAN_K0,686591375.1309681,685017533.401949,697308215.0068165,760933854.135317
1.2,2.0,0.01,5000.0,T5_HUMAN_K1,155000.0,150806.54521689165,160000.0,160226.32018780304
1.2,2.0,0.01,5000.0,T5_HUMAN_K2,150000.0,145000.0,160000.0,159166.66666666666
1.2,2.0,0.01,5000.0,T5_HUMAN_K3,155289.92334353089,152963.01432885212,167958.51043490437,170062.89062752388
1.2,2.0,0.01,10000.0,T1_LINEAR,300142295.33012664,261284787.3279172,301670085.0790062,309764146.834207
1.2,2.0,0.01,10000.0,T2_VALIDATOR,300000.0,290013.8203329704,302777.8869269981,315889.0665940277
1.2,2.0,0.01,10000.0,T3_SUPERVISOR,303738.6189784225,291793.2540978949,310000.0,313078.8626881126
1.2,2.0,0.01,10000.0,T4_CRITIC,309858.6486345996,294498.51255942666,319217.48753685865,325713.79502063413
1.2,2.0,0.01,10000.0,T5_HUMAN_K0,686680383.3684382,685127801.6604673,693629818.5025356,761032187.4686503
1.2,2.0,0.01,10000.0,T5_HUMAN_K1,310000.0,300000.0,310004.0327260845,318311.67783600645
1.2,2.0,0.01,10000.0,T5_HUMAN_K2,300000.0,290000.0,320000.0,318333.3333333333
1.2,2.0,0.01,10000.0,T5_HUMAN_K3,305297.033070731,295809.8312594077,332323.1011545658,333649.935028585
1.2,2.0,0.05,1000.0,T1_LINEAR,1499535476.6506336,1297778469.9492,1518893437.798225,1547752534.1710353
1.2,2.0,0.05,1000.0,T2_VALIDATOR,64460.99891041574,62460.99891041574,65460.99891041574,70404.85296358405
1.2,2.0,0.05,1000.0,T3_SUPERVISOR,81084.28467633793,78079.28467633782,94772.37956845043,95259.50657564291
1.2,2.0,0.05,1000.0,T4_CRITIC,136797.3463499536,129634.61513686233,152573.86231053347,156871.9472600001
1.2,2.0,0.05,1000.0,T5_HUMAN_K0,3432548818.742261,3424618499.018193,3466780409.1834226,3804199711.8421984
1.2,2.0,0.05,1000.0,T5_HUMAN_K1,119248.1386837174,114244.02711629131,126243.13868371729,137993.67678958634
1.2,2.0,0.05,1000.0,T5_HUMAN_K2,30000.0,29000.0,31005.00000000011,31833.333333333332
1.2,2.0,0.05,1000.0,T5_HUMAN_K3,101586.6084705565,97907.83236299871,110996.23894879982,116730.10303784719
1.2,2.0,0.05,5000.0,T1_LINEAR,1499631476.6506336,1306729578.9128726,1507541553.4466975,1547839734.1710353
1.2,2.0,0.05,5000.0,T2_VALIDATOR,167640.66594027716,162641.9930656858,175293.1285508532,181425.83242534645
1.2,2.0,0.05,5000.0,T3_SUPERVISOR,178698.4913154944,176079.28467633785,188698.4913154944,192238.3639952862
1.2,2.0,0.05,5000.0,T4_CRITIC,234565.7346900007,222019.58257171046,248729.55668116204,251755.95968496767
1.2,2.0,0.05,5000.0,T5_HUMAN_K0,3432615534.054158,3424694635.1161456,3466884409.1834226,3804276859.6326427
1.2,2.0,0.05,5000.0,T5_HUMAN_K1,208077.22903406475,204080.1362509904,219243.4379357124,229760.36568691593
1.2,2.0,0.05,5000.0,T5_HUMAN_K2,150000.0,145000.0,160000.0,159166.66666666666
1.2,2.0,0.05,5000.0,T5_HUMAN_K3,200982.218556411,192855.68802977775,220232.0074607703,218005.6493214289
1.2,2.0,0.05,10000.0,T1_LINEAR,1499751476.6506336,1306804577.4066515,1507670931.2533526,1547948734.1710353
1.2,2.0,0.05,10000.0,T2_VALIDATOR,313820.3329701386,303820.3329701386,325281.3318805543,330125.0363913575
1.2,2.0,0.05,10000.0,T3_SUPERVISOR,318693.0948921126,315076.56173231144,328716.6521202339,332749.2189808606
1.2,2.0,0.05,10000.0,T4_CRITIC,359640.6983009819,352597.13887512987,371572.85065232107,386208.1994419911
1.2,2.0,0.05,10000.0,T5_HUMAN_K0,3432697929.657382,3424777050.661764,3486284600.6272607,3804374526.2993093
1.2,2.0,0.05,10000.0,T5_HUMAN_K1,335290.12737670855,329572.8299396715,354054.24133060995,361707.3744722448
1.2,2.0,0.05,10000.0,T5_HUMAN_K2,300000.0,290000.0,310050.0000000011,318333.3333333333
1.2,2.0,0.05,10000.0,T5_HUMAN_K3,341670.0937093941,328081.3971203269,362137.2463912084,368409.1024636555
1.2,2.0,0.1,1000.0,T1_LINEAR,2999046953.301267,2611314493.7261834,3014919663.469765,3095483268.3420706
1.2,2.0,0.1,1000.0,T2_VALIDATOR,105921.99782083149,103921.99782083149,107699.24782083154,116184.7059271681
1.2,2.0,0.1,1000.0,T3_SUPERVISOR,137163.56935267575,134158.56935267564,169544.75913690086,168785.6798179525
1.2,2.0,0.1,1000.0,T4_CRITIC,252625.8232598461,238885.6574738333,285949.889639179,291810.56118666683
1.2,2.0,0.1,1000.0,T5_HUMAN_K0,6865080657.484522,6849259368.105781,6933684646.527191,7608380157.01773
1.2,2.0,0.1,1000.0,T5_HUMAN_K1,218491.2773674347,213486.27736743458,225486.27736743458,254120.686912506
1.2,2.0,0.1,1000.0,T5_HUMAN_K2,30000.0,29000.0,32000.0,31833.333333333332
1.2,2.0,0.1,1000.0,T5_HUMAN_K3,185155.85925599292,175934.23783334272,201263.24640957091,211126.87274236104
1.2,2.0,0.1,5000.0,T1_LINEAR,2999142953.301267,2595579466.092662,3015112274.8245797,3095570468.3420706
1.2,2.0,0.1,5000.0,T2_VALIDATOR,202921.9978208315,195281.33188055432,215562.66376110865,218755.3311541648
1.2,2.0,0.1,5000.0,T3_SUPERVISOR,232170.50030159703,222158.56935267564,249554.8876514872,257734.18784672246
1.2,2.0,0.1,5000.0,T4_CRITIC,340211.4591066053,327441.4790218684,374135.88117500127,382584.95202822814
1.2,2.0,0.1,5000.0,T5_HUMAN_K0,6865148577.484522,6849283398.470766,6933788522.527191,7608457223.684397
1.2,2.0,0.1,5000.0,T5_HUMAN_K1,300841.6503970362,293486.8758714248,318486.2773674346,339771.69376997644
1.2,2.0,0.1,5000.0,T5_HUMAN_K2,150000.0,145000.0,160000.0,159166.66666666666
1.2,2.0,0.1,5000.0,T5_HUMAN_K3,269811.19102400803,257155.00634531293,302189.501878383,304260.70754918765
1.2,2.0,0.1,10000.0,T1_LINEAR,2999262953.301267,2613459152.3081927,3032797142.735317,3095679468.3420706
1.2,2.0,0.1,10000.0,T2_VALIDATOR,335281.3318805543,325281.3318805543,350562.66376110865,362851.6648506929
1.2,2.0,0.1,10000.0,T3_SUPERVISOR,357396.9826309888,350142.9949500366,377396.9826309888,384476.7279905724
1.2,2.0,0.1,10000.0,T4_CRITIC,469131.4693800014,444041.0284713914,494907.4787635289,503511.91936993535
1.2,2.0,0.1,10000.0,T5_HUMAN_K0,6865231068.108316,6849378981.623278,6963722067.933533,7608553719.2652855
1.2,2.0,0.1,10000.0,T5_HUMAN_K1,416154.4580681295,400675.634995294,438486.8758714248,459520.73137383186
1.2,2.0,0.1,10000.0,T5_HUMAN_K2,300000.0,290000.0,320000.0,318333.3333333333
1.2,2.0,0.1,10000.0,T5_HUMAN_K3,401964.437112822,389089.55417639646,423403.79432476405,436011.2986428578
1.4,0.5,0.01,1000.0,T1_LINEAR,151532265.39670548,149959918.18487963,153861569.4066379,178607468.26282546
1.4,0.5,0.01,1000.0,T2_VALIDATOR,12000.0,11000.0,12000.0,12421.052631578947
1.4,0.5,0.01,1000.0,T3_SUPERVISOR,11000.0,10001.125000000025,11003.875000000085,11727.272727272728
1.4,0.5,0.01,1000.0,T4_CRITIC,13000.0,11778.397764936242,13712.624755955543,14934.5933229222
1.4,0.5,0.01,1000.0,T5_HUMAN_K0,351591263.4699488,346339739.0896386,351601398.48758006,383723873.4299297
1.4,0.5,0.01,1000.0,T5_HUMAN_K1,12058.782336658007,12000.0,13054.052599656185,13636.035066437458
1.4,0.5,0.01,1000.0,T5_HUMAN_K2,11000.0,11000.0,11000.0,11333.333333333334
1.4,0.5,0.01,1000.0,T5_HUMAN_K3,16806.545216891645,14806.545216891645,16806.545216891645,17681.545216891645
1.4,0.5,0.01,5000.0,T1_LINEAR,151544365.39670548,149994744.693713,153883119.56180444,178633334.92949212
1.4,0.5,0.01,5000.0,T2_VALIDATOR,60000.0,55000.0,60000.0,62105.26315789474
1.4,0.5,0.01,5000.0,T3_SUPERVISOR,55000.0,50000.0,55025.000000000546,58636.36363636364
1.4,0.5,0.01,5000.0,T4_CRITIC,55002.1262475596,55000.0,60000.0,60198.44977222516
1.4,0.5,0.01,5000.0,T5_HUMAN_K0,351607263.4699488,346357976.5853189,351624531.7734163,383748140.09659636
1.4,0.5,0.01,5000.0,T5_HUMAN_K1,55000.0,55000.0,55078.78233665844,57783.78362218402
1.4,0.5,0.01,5000.0,T5_HUMAN_K2,55000.0,55000.0,55000.0,56666.666666666664
1.4,0.5,0.01,5000.0,T5_HUMAN_K3,55000.0,55000.0,60000.0,57622.464637662655
1.4,0.5,0.01,10000.0,T1_LINEAR,151572710.31004348,150032743.58194298,153921611.12902337,178665668.26282546
1.4,0.5,0.01,10000.0,T2_VALIDATOR,120000.0,110000.0,120000.0,124210.52631578948
1.4,0.5,0.01,10000.0,T3_SUPERVISOR,110000.0,100000.0,110038.75000000084,117272.72727272728
1.4,0.5,0.01,10000.0,T4_CRITIC,110000.0,105448.12326435202,115425.24951191108,115487.54158531851
1.4,0.5,0.01,10000.0,T5_HUMAN_K0,351627263.4699488,346390656.9575659,351653493.5607444,383778473.4299297
1.4,0.5,0.01,10000.0,T5_HUMAN_K1,110000.0,105078.78233665845,110000.0,116250.0
1.4,0.5,0.01,10000.0,T5_HUMAN_K2,110000.0,110000.0,110000.0,113333.33333333333
1.4,0.5,0.01,10000.0,T5_HUMAN_K3,110000.0,110000.0,120000.0,114844.68685988488
1.4,0.5,0.05,1000.0,T1_LINEAR,757649226.9835275,749770652.4607788,769286947.0331894,893011474.6474606
1.4,0.5,0.05,1000.0,T2_VALIDATOR,12000.0,11000.0,12000.0,12421.052631578947
1.4,0.5,0.05,1000.0,T3_SUPERVISOR,11000.0,10000.0,11005.00000000011,11727.272727272728
1.4,0.5,0.05,1000.0,T4_CRITIC,33126.247559555435,31131.247559555544,35126.247559555435,38767.02850449987
1.4,0.5,0.05,1000.0,T5_HUMAN_K0,1757940278.619667,1731708081.200712,1757989236.9382865,1918595100.4829814
1.4,0.5,0.05,1000.0,T5_HUMAN_K1,32270.26299828092,31270.26299828092,33270.262998280916,33395.262998280916
1.4,0.5,0.05,1000.0,T5_HUMAN_K2,11000.0,11000.0,11000.0,11333.333333333334
1.4,0.5,0.05,1000.0,T5_HUMAN_K3,60032.72608445823,58032.72608445823,60032.72608445823,60907.72608445823
1.4,0.5,0.05,5000.0,T1_LINEAR,757661326.9835277,749799579.8182769,769316620.5252368,893037341.3141272
1.4,0.5,0.05,5000.0,T2_VALIDATOR,60000.0,55000.0,60000.0,62105.26315789474
1.4,0.5,0.05,5000.0,T3_SUPERVISOR,55000.0,50000.0,60000.0,58636.36363636364
1.4,0.5,0.05,5000.0,T4_CRITIC,65000.0,60000.0,68563.12377977771,74672.96661461101
1.4,0.5,0.05,5000.0,T5_HUMAN_K0,1757956317.349744,1731728566.3420331,1758009263.8659406,1918619367.149648
1.4,0.5,0.05,5000.0,T5_HUMAN_K1,60293.911683290025,60000.0,65270.262998280916,68180.17533218728
1.4,0.5,0.05,5000.0,T5_HUMAN_K2,55000.0,55000.0,55000.0,56666.666666666664
1.4,0.5,0.05,5000.0,T5_HUMAN_K3,84032.72608445823,74032.72608445823,84032.72608445823,88407.72608445823
1.4,0.5,0.05,10000.0,T1_LINEAR,757676451.9835277,749838729.6527144,769338653.6769568,893069674.6474606
1.4,0.5,0.05,10000.0,T2_VALIDATOR,120000.0,110000.0,120000.0,124210.52631578948
1.4,0.5,0.05,10000.0,T3_SUPERVISOR,110000.0,100000.0,120000.0,117272.72727272728
1.4,0.5,0.05,10000.0,T4_CRITIC,120000.0,110000.0,129356.63867239555,128309.55738797378
1.4,0.5,0.05,10000.0,T5_HUMAN_K0,1757976317.349744,1731753167.050408,1758031989.9001486,1918649700.4829814
1.4,0.5,0.05,10000.0,T5_HUMAN_K1,110000.0,110000.0,120000.0,117115.5625859105
1.4,0.5,0.05,10000.0,T5_HUMAN_K2,110000.0,110000.0,110000.0,113333.33333333333
1.4,0.5,0.05,10000.0,T5_HUMAN_K3,120000.0,114032.72608445823,124032.72608445823,128014.31766195047
1.4,0.5,0.1,1000.0,T1_LINEAR,1515295428.967055,1499526767.1584752,1573443486.6114812,1786016482.6282544
1.4,0.5,0.1,1000.0,T2_VALIDATOR,12000.0,11000.0,12000.0,12421.052631578947
1.4,0.5,0.1,1000.0,T3_SUPERVISOR,11000.0,10000.0,11005.00000000011,11727.272727272728
1.4,0.5,0.1,1000.0,T4_CRITIC,60252.49511911087,58252.49511911087,62252.49511911087,69284.05700899973
1.4,0.5,0.1,1000.0,T5_HUMAN_K0,3515876547.239334,3463366567.757815,3515968984.8758006,3837184134.299296
1.4,0.5,0.1,1000.0,T5_HUMAN_K1,57540.52599656184,55545.52599656195,58540.52599656184,58665.52599656184
1.4,0.5,0.1,1000.0,T5_HUMAN_K2,11000.0,11000.0,11000.0,11333.333333333334
1.4,0.5,0.1,1000.0,T5_HUMAN_K3,114065.45216891645,111294.32716891653,114065.45216891645,114940.45216891645
1.4,0.5,0.1,5000.0,T1_LINEAR,1515307528.967055,1499562528.3924959,1538348286.247508,1786042349.2949212
1.4,0.5,0.1,5000.0,T2_VALIDATOR,60000.0,55000.0,60000.0,62105.26315789474
1.4,0.5,0.1,5000.0,T3_SUPERVISOR,55000.0,50000.0,55000.0,58636.36363636364
1.4,0.5,0.1,5000.0,T4_CRITIC,84252.49511911087,79252.49511911087,94252.49511911087,102284.05700899973
1.4,0.5,0.1,5000.0,T5_HUMAN_K0,3515892587.239334,3463509740.6747146,3515992463.8513994,3837208400.965963
1.4,0.5,0.1,5000.0,T5_HUMAN_K1,85540.52599656183,75540.52599656183,90540.52599656183,91165.52599656183
1.4,0.5,0.1,5000.0,T5_HUMAN_K2,55000.0,55000.0,55000.0,56666.666666666664
1.4,0.5,0.1,5000.0,T5_HUMAN_K3,138065.45216891647,128065.45216891645,138065.45216891647,142440.45216891647
1.4,0.5,0.1,10000.0,T1_LINEAR,1515322653.9670553,1499590140.0295286,1583617117.5901208,1786074682.6282544
1.4,0.5,0.1,10000.0,T2_VALIDATOR,120000.0,110000.0,120000.0,124210.52631578948
