source_kind,local_path,source_url,revision,sha256,bytes,file_count,license_files,declared_license,status,note
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Hand-Crafted/21.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,d235cb1501a4f0588db1e9b25417dcae3577c805f3d4f679b59ca7596c496c70,35766,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Hand-Crafted/22.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,bd00aead9e890b91a47a7bb15a95cd62272669456744b4df321fb13964ee2850,30407,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Hand-Crafted/23.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,74ca36da8cebedd15cf1cb55e9d313a309554710403487d584b4e1f54f7a64b3,87566,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Hand-Crafted/24.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,29fc6d40c3ee9382df27ae17a6a6b0804eb2b734224391a2627597057201f94b,7466,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Hand-Crafted/25.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,a3102bab13620ee2cca9be7d0cfbcaecceb75510268bd485a0411f5f2cafcbe9,29667,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Hand-Crafted/26.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,65ccb0769bc0ac1b7138a916371a01883580922279b9f0e03792c1324de66de9,32148,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Hand-Crafted/27.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,058530f846e23b5ec0c405c4cd8b0d3fa464197d78c2ee59b6796ae89a45a596,67074,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Hand-Crafted/28.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,28ef1284621e97a962363af1a38984f02f7d4d515d3fddc63716cdfa6c06d43d,39940,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Hand-Crafted/29.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,8de011c28ce106f289f1d787eb2d6a0f03d8e0ea9a89e09271f14922ef07e35f,22711,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Hand-Crafted/3.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,6f87fd42ccde184be827f7e9e32840eeaf9e2fbbbded35ddff6f3ee9cf759df7,119065,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Hand-Crafted/30.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,5c642fb38d5671d4c9ca93ea9c0c941a26cd518caf0446b464137b5e21683a80,334897,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Hand-Crafted/31.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,d75ca5e69dc7e2bf20b9d30739c7a8571359479c67685018b9ed72f26d92b47c,34607,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Hand-Crafted/32.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,f808b11760fe5e94f03ab86c3608658a8ff18aeadfdf8b6c4eba150216eb4162,16036,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Hand-Crafted/33.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,bb5139b4eee64d156ed777f697ce5d70a528888083a627fd1f8a70ab47c0584a,16851,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Hand-Crafted/34.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,a126af26ef807c87a780782e209eb798fd9c1b99e8517b03a813f7dd49273dee,14943,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Hand-Crafted/35.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,cd89955f5ba6fdedf064dceb3195710df2906aa80068a3de61ed45fa74574cde,54379,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Hand-Crafted/36.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,47effa3c98fb6b795fa7f82a45819a36afed49aa86265956008dc9c21f6ee552,137450,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Hand-Crafted/37.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,bf8b42e3841aa64e048d507da4701d2a14c4a15c9bbd11b76f4877cc442dc19e,69885,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Hand-Crafted/38.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,faa3c864da861de6372cbd6b518e2d937e56071f90daa2303fe02d04e168fd89,105012,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Hand-Crafted/39.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,43cd220dbe22500793a1915585717925c290817cb31c01390cc1c943ca113203,61984,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Hand-Crafted/4.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,b8d7cabd4ca42ae93671c16ac1cdbabc40baef9f9f6282d742f9db691d241025,25224,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Hand-Crafted/40.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,440354e35c68ee5ac4d3558a64f434439c58984e4cd8286360292ceb8a9e4098,32369,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Hand-Crafted/41.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,eae90c3e10eb5026706e9895ff09b17e7516d8b267a697bf09e929a6fe107af5,110109,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Hand-Crafted/42.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,8adefa3278db8c6e859f6ac97b0d01f22cef3217b079648ef1a7e5ec49e7f686,48246,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Hand-Crafted/43.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,d89902ea8b904c8b5faef78503b4a940f97d16a520fe443dc0d2b448aeee2532,18130,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Hand-Crafted/44.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,bda7007b3fd11e57f964b3223921e0f40f45bf33b649ff66a6d3d697d950321b,134718,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Hand-Crafted/45.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,5fc7153264cdf613c3038a21d2fa81dac8aa4058de84d2e9aa2b4ba9a34703f9,26348,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Hand-Crafted/46.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,d16ecb6d91cf2acaf590061a0cea2be1d6617d4d7949c83d88eaa7fbcbb06d69,173964,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Hand-Crafted/47.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,b103fa90c96b40008238aa9b935bd4e5adf5765787dc4550ed3432c729935f02,52085,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Hand-Crafted/48.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,764b6874f04c3178865e01d475c65c4a8ff4d49d4928cd0019648d6ae4f817ee,13307,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Hand-Crafted/49.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,f7f2429e46517bb8c4e944cce555013ee9b11c10d76bc3080f5a5f7dd0ba7af1,44797,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Hand-Crafted/5.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,939402b23dcaca053d20db6c7ef7d8505fc63df94c077c64469a8c6ef553e25f,21471,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Hand-Crafted/50.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,b88a942e58342dfcb3458ef0aa8e12d953923d53ad0d62fe9c2b3c789eb48ee6,143740,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Hand-Crafted/51.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,74b171dd5e11bbeed1ef648ce591155e8661eec9a820e2b29e81d9cae9b5125a,188103,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Hand-Crafted/52.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,a3b8aa48acb68550e5cdc61a31b5c4dc2db2545724028859d264c7b940276373,28016,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Hand-Crafted/53.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,99311831d43f8696be8cff870a486aa39bf13923edc4de84180fccd62852b82c,32126,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Hand-Crafted/54.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,247a23ca65188abb0183a27e44215381a3a8b1c130980d3866bdcd38f99a3797,20073,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Hand-Crafted/55.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,808eb4c2def163bf80a17101aaf78d965c57573f78eed12618c97e02f3c2757e,46901,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Hand-Crafted/56.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,9d70b47e768caf80adb8a19dc0dfcd7b9b45e25dec0f00bab5dbc00f65c647fe,189043,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Hand-Crafted/57.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,4238902ced1a0132d05c73722fca65d9eea6b1471af2b5aa214f323e3da47804,21855,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Hand-Crafted/58.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,01b3063ebb5fabc586b0045ef790d856bf11e5404d168cda6dba376bc9b77096,153359,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Hand-Crafted/6.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,c76370b334b94b0af0cb31f51cf1e378c065ab5881fb58394a87b36e3dd5e748,10776,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Hand-Crafted/7.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,a430231b1ac79cf41a7452d07b62152b91322020fbd5afe4cab04a9ae12ecbe5,39684,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Hand-Crafted/8.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,d7098419277cfed33208d319b6de403217b5946e795c665489feca6600cd04ec,186276,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Hand-Crafted/9.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,5ea0ec2ceca68d9234a438c44ebd909084b86809141862a7bfef07d1ae3d4c38,124423,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/mcemri_MAST-Data/.gitattributes,https://huggingface.co/datasets/mcemri/MAST-Data,95118ac951421753cf1deb87ddea3b01e693c41b,4b82a91ee8148cb1b5e24b943230b511175bd47edcee18717f907cb6a0ef493a,2582,1,,cc-by-4.0,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/mcemri_MAST-Data/MAD_full_dataset.json,https://huggingface.co/datasets/mcemri/MAST-Data,95118ac951421753cf1deb87ddea3b01e693c41b,d636ac63dfc1c6af2d312e862f4b7d383b62d3898d431ccd0e7a79d21d85406f,199574367,1,,cc-by-4.0,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/mcemri_MAST-Data/MAD_human_labelled_dataset.json,https://huggingface.co/datasets/mcemri/MAST-Data,95118ac951421753cf1deb87ddea3b01e693c41b,30a0c4075078e9a1b8c39bc608d2b5156cc64c6bda1f6fd262786eb81ff4a286,2662908,1,,cc-by-4.0,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/mcemri_MAST-Data/README.md,https://huggingface.co/datasets/mcemri/MAST-Data,95118ac951421753cf1deb87ddea3b01e693c41b,1fd0504053da469b0af9f8b2e17180ee1a517be7e68f7e48f3a0756a3e5fe115,2752,1,,cc-by-4.0,verified,File SHA-256 verified locally.
supplied_archive,data/AAT_01_reserving_core.zip,,,4ccb8e2d8ee8d5c6044e1a60bf8547dbd2344f0c389d862e9ab8bdecde5ed114,4099644,1,,mixed; see contained upstream sources,verified,Original user-supplied archive retained unchanged.
supplied_archive,data/AAT_03_oprisk_core.zip,,,efb882b73145c8842db9c2bb56f6193189595179e50003489ec7544c27385a0e,1477168,1,,mixed; see contained upstream sources,verified,Original user-supplied archive retained unchanged.
supplied_archive,data/AAT_04_ai_risk_taxonomies.zip,,,566d8bbbf3aa94b3c06d9d0053626d29166f716fa9fb568ff9bbfba721554977,16868870,1,,mixed; see contained upstream sources,verified,Original user-supplied archive retained unchanged.
supplied_archive,data/AAT_05_agentic_taxonomy.zip,,,22e26801e8be4da2e5302d4b639a2be83f062765394712485441c836a26e08cd,2903606,1,,mixed; see contained upstream sources,verified,Original user-supplied archive retained unchanged.
