stage,fault_type,topology,state_before,state_after,posterior_mean,ci_05,ci_95,cell_n
S5_SELECT,F7_ADVERSARIAL,T5_HUMAN_K0,E,H,0.007732192286970627,1.0357239588193775e-07,0.03798058919265661,24.0
S5_SELECT,F7_ADVERSARIAL,T5_HUMAN_K1,E,C,0.007311679920618758,1.2013068899064795e-07,0.03438281342486409,24.0
S5_SELECT,F7_ADVERSARIAL,T5_HUMAN_K1,E,E,0.6560186314951147,0.5199706950712478,0.7816350421552042,24.0
S5_SELECT,F7_ADVERSARIAL,T5_HUMAN_K1,E,R,0.32880431279983224,0.206434140630478,0.4654011496949834,24.0
S5_SELECT,F7_ADVERSARIAL,T5_HUMAN_K1,E,H,0.007865375784434312,1.3138826211419704e-07,0.03924196863374229,24.0
S5_SELECT,F7_ADVERSARIAL,T5_HUMAN_K2,E,C,0.012169080908294452,1.8162562909295008e-07,0.05877150279030855,12.000000000000002
S5_SELECT,F7_ADVERSARIAL,T5_HUMAN_K2,E,E,0.5025469244883003,0.324783089208399,0.683512390375627,12.000000000000002
S5_SELECT,F7_ADVERSARIAL,T5_HUMAN_K2,E,R,0.4730284467332028,0.293408906970317,0.6528884159982467,12.000000000000002
S5_SELECT,F7_ADVERSARIAL,T5_HUMAN_K2,E,H,0.012255547870202492,2.52603610079757e-07,0.06048779150331281,12.000000000000002
S5_SELECT,F7_ADVERSARIAL,T5_HUMAN_K2,R,C,0.012396859161776946,2.1709008250659132e-07,0.05793001942917159,12.0
S5_SELECT,F7_ADVERSARIAL,T5_HUMAN_K2,R,E,0.012756629940037104,3.418668401736508e-07,0.06172282039150697,12.0
S5_SELECT,F7_ADVERSARIAL,T5_HUMAN_K2,R,R,0.9624360162928899,0.8780744358707699,0.9991012376954889,12.0
S5_SELECT,F7_ADVERSARIAL,T5_HUMAN_K2,R,H,0.012410494605295953,1.33685181358051e-07,0.06206130273001088,12.0
S5_SELECT,F7_ADVERSARIAL,T5_HUMAN_K3,E,C,0.02637977014233706,7.086369406850644e-07,0.12312923916504664,1.0
S5_SELECT,F7_ADVERSARIAL,T5_HUMAN_K3,E,E,0.7692392763087562,0.5272249447864407,0.9448705303736852,1.0
S5_SELECT,F7_ADVERSARIAL,T5_HUMAN_K3,E,R,0.17788571897169167,0.030081458725170856,0.4018205631671335,1.0
S5_SELECT,F7_ADVERSARIAL,T5_HUMAN_K3,E,H,0.02649523457721517,5.307451375521834e-07,0.1276281687168765,1.0
S5_SELECT,F7_ADVERSARIAL,T5_HUMAN_K3,R,C,0.008106846946384418,1.575999256515254e-07,0.03870491124845455,23.0
S5_SELECT,F7_ADVERSARIAL,T5_HUMAN_K3,R,E,0.007711698775216157,1.3728054134197438e-07,0.03617148867065175,23.0
S5_SELECT,F7_ADVERSARIAL,T5_HUMAN_K3,R,R,0.9764443410649355,0.9211894191016573,0.99952033349135,23.0
S5_SELECT,F7_ADVERSARIAL,T5_HUMAN_K3,R,H,0.007737113213463998,1.4370238946118719e-07,0.03809333749259915,23.0
S6_NARRATE,CONTROL,T1_LINEAR,C,C,0.8534339516813579,0.6901100705281376,0.964043550054615,8.0
S6_NARRATE,CONTROL,T1_LINEAR,C,E,0.08205824397912748,0.008869448997438203,0.21274491092339137,8.0
S6_NARRATE,CONTROL,T1_LINEAR,C,R,0.0484356082538109,0.0016549141592650046,0.15549080132106288,8.0
S6_NARRATE,CONTROL,T1_LINEAR,C,H,0.016072196085703722,2.505881509201416e-07,0.07811654595691937,8.0
S6_NARRATE,CONTROL,T2_VALIDATOR,C,C,0.8541909122499104,0.6894092554443271,0.9663273692768182,8.0
S6_NARRATE,CONTROL,T2_VALIDATOR,C,E,0.0806287208209529,0.00846067585498593,0.20887028805070987,8.0
S6_NARRATE,CONTROL,T2_VALIDATOR,C,R,0.04955836417886853,0.0014238986271740306,0.1590697052817053,8.0
S6_NARRATE,CONTROL,T2_VALIDATOR,C,H,0.015622002750268111,1.66111265389646e-07,0.07325081468304939,8.0
S6_NARRATE,CONTROL,T3_SUPERVISOR,C,C,0.8528585186693703,0.6922389971509284,0.9662068930678355,8.0
S6_NARRATE,CONTROL,T3_SUPERVISOR,C,E,0.0833237751916908,0.008451454328337448,0.2151150948919675,8.0
S6_NARRATE,CONTROL,T3_SUPERVISOR,C,R,0.04887448333038779,0.0012987880463440572,0.15422132396737107,8.0
S6_NARRATE,CONTROL,T3_SUPERVISOR,C,H,0.014943222808551003,3.2374078219558884e-07,0.06894666298952153,8.0
S6_NARRATE,CONTROL,T4_CRITIC,C,C,0.8523166329067917,0.6952176282235982,0.9656061136445687,8.0
S6_NARRATE,CONTROL,T4_CRITIC,C,E,0.08207297947358191,0.007918520196113072,0.21123904598431026,8.0
S6_NARRATE,CONTROL,T4_CRITIC,C,R,0.050094733407887275,0.0015497459851170077,0.15599416730767882,8.0
S6_NARRATE,CONTROL,T4_CRITIC,C,H,0.015515654211739078,2.2980928599830188e-07,0.0759938690737924,8.0
S6_NARRATE,CONTROL,T5_HUMAN_K0,C,C,0.8517254722699958,0.6875050879826273,0.9656583336132978,8.0
S6_NARRATE,CONTROL,T5_HUMAN_K0,C,E,0.08309944112831022,0.008524837485511664,0.21499648861822968,8.0
S6_NARRATE,CONTROL,T5_HUMAN_K0,C,R,0.049806091113130994,0.001273902431432514,0.15986233280517334,8.0
S6_NARRATE,CONTROL,T5_HUMAN_K0,C,H,0.015368995488562917,1.9889646100211177e-07,0.07353745389601749,8.0
S6_NARRATE,CONTROL,T5_HUMAN_K1,C,C,0.850444568674177,0.6861950538776995,0.9654466224440245,8.0
S6_NARRATE,CONTROL,T5_HUMAN_K1,C,E,0.08437800559946981,0.008075486655346395,0.2172798007523766,8.0
S6_NARRATE,CONTROL,T5_HUMAN_K1,C,R,0.049407586185515155,0.0015426610673231764,0.1531411748301595,8.0
S6_NARRATE,CONTROL,T5_HUMAN_K1,C,H,0.015769839540838135,2.1717123509338322e-07,0.07586284078770779,8.0
S6_NARRATE,CONTROL,T5_HUMAN_K2,C,C,0.8517287232235962,0.6940961769679338,0.9638612818348269,8.0
S6_NARRATE,CONTROL,T5_HUMAN_K2,C,E,0.08241092177303391,0.008427833834393572,0.21635809471406864,8.0
S6_NARRATE,CONTROL,T5_HUMAN_K2,C,R,0.05070903828879246,0.001228570840988874,0.15886345534403182,8.0
S6_NARRATE,CONTROL,T5_HUMAN_K2,C,H,0.015151316714577543,1.8211795650334625e-07,0.07473416108320896,8.0
S6_NARRATE,CONTROL,T5_HUMAN_K3,C,C,0.8533434818079327,0.6838500879264223,0.9662166098189837,8.0
S6_NARRATE,CONTROL,T5_HUMAN_K3,C,E,0.0820804168581102,0.008355511531161276,0.21474086144451696,8.0
S6_NARRATE,CONTROL,T5_HUMAN_K3,C,R,0.04888868373340857,0.0014800961578377418,0.1528645983121377,8.0
S6_NARRATE,CONTROL,T5_HUMAN_K3,C,H,0.015687417600548505,2.778514110409046e-07,0.07688646687614803,8.0
S6_NARRATE,F1_DATA,T1_LINEAR,C,C,0.3613561916491476,0.17970414806222612,0.5637670714337553,8.0
S6_NARRATE,F1_DATA,T1_LINEAR,C,E,0.5728862222678269,0.37391558062028496,0.7639278409024709,8.0
S6_NARRATE,F1_DATA,T1_LINEAR,C,R,0.05060994551747428,0.0013883025429729462,0.15968672483098054,8.0
S6_NARRATE,F1_DATA,T1_LINEAR,C,H,0.015147640565551177,3.104636463304078e-07,0.07254136561323368,8.0
S6_NARRATE,F1_DATA,T1_LINEAR,E,C,0.010212979294231794,1.584991728519491e-07,0.04906915410953756,15.999999999999998
S6_NARRATE,F1_DATA,T1_LINEAR,E,E,0.9091124061866419,0.7986356271601703,0.9804861575939458,15.999999999999998
S6_NARRATE,F1_DATA,T1_LINEAR,E,R,0.07002770098522605,0.010503411882365072,0.16691210143660754,15.999999999999998
S6_NARRATE,F1_DATA,T1_LINEAR,E,H,0.010646913533900267,3.110346847440633e-07,0.0504817123916666,15.999999999999998
S6_NARRATE,F1_DATA,T2_VALIDATOR,C,C,0.3596228209748458,0.17993707621100075,0.5631451807039366,8.0
S6_NARRATE,F1_DATA,T2_VALIDATOR,C,E,0.20524494561526171,0.06676165620018262,0.3862533900955172,8.0
S6_NARRATE,F1_DATA,T2_VALIDATOR,C,R,0.4193225687476654,0.2298393508281118,0.6189825542256537,8.0
S6_NARRATE,F1_DATA,T2_VALIDATOR,C,H,0.015809664662227114,2.83326370427216e-07,0.07764506023199885,8.0
S6_NARRATE,F1_DATA,T2_VALIDATOR,R,C,0.01055944807027637,2.641955984677227e-07,0.049227479813580416,16.0
S6_NARRATE,F1_DATA,T2_VALIDATOR,R,E,0.01001725866494132,2.53317437792962e-07,0.04949943165347319,16.0
S6_NARRATE,F1_DATA,T2_VALIDATOR,R,R,0.9689799456901276,0.8975230847637086,0.9992300497996255,16.0
S6_NARRATE,F1_DATA,T2_VALIDATOR,R,H,0.010443347574654795,1.720994434791914e-07,0.05007080647427107,16.0
S6_NARRATE,F1_DATA,T3_SUPERVISOR,C,C,0.362666861889469,0.18565266298357985,0.5573196282392657,8.0
S6_NARRATE,F1_DATA,T3_SUPERVISOR,C,E,0.14276404102165824,0.03295854117312674,0.30080815771024916,8.0
S6_NARRATE,F1_DATA,T3_SUPERVISOR,C,R,0.47945325817024337,0.2836433556767518,0.6761325244267655,8.0
S6_NARRATE,F1_DATA,T3_SUPERVISOR,C,H,0.015115838918629304,2.9402874713606044e-07,0.07090247153394545,8.0
S6_NARRATE,F1_DATA,T3_SUPERVISOR,R,C,0.010042772913857786,1.4697042474317999e-07,0.04881378283147709,16.0
S6_NARRATE,F1_DATA,T3_SUPERVISOR,R,E,0.010106862895315412,2.0574413815543522e-07,0.04685191613335185,16.0
S6_NARRATE,F1_DATA,T3_SUPERVISOR,R,R,0.9699073145447934,0.8998260943966777,0.9992636032570154,16.0
S6_NARRATE,F1_DATA,T3_SUPERVISOR,R,H,0.009943049646033455,1.8396087695250302e-07,0.04699853606783492,16.0
S6_NARRATE,F1_DATA,T4_CRITIC,C,C,0.35882172454577954,0.1774748656475215,0.5595492224513485,8.0
S6_NARRATE,F1_DATA,T4_CRITIC,C,E,0.5153880174034443,0.3183808357858206,0.7123381505365569,8.0
S6_NARRATE,F1_DATA,T4_CRITIC,C,R,0.11067433170045296,0.020383846358169807,0.25446215547488255,8.0
S6_NARRATE,F1_DATA,T4_CRITIC,C,H,0.015115926350323192,2.3441585591943198e-07,0.07557696766523672,8.0
S6_NARRATE,F1_DATA,T4_CRITIC,R,C,0.010158731454435452,1.7719891430688163e-07,0.05167250058494914,16.0
S6_NARRATE,F1_DATA,T4_CRITIC,R,E,0.010117922929464203,1.2649404337730137e-07,0.04980950602310111,16.0
S6_NARRATE,F1_DATA,T4_CRITIC,R,R,0.9697723055088128,0.9031297035249378,0.9993640782552912,16.0
S6_NARRATE,F1_DATA,T4_CRITIC,R,H,0.009951040107287519,1.689473745454786e-07,0.04671982555602001,16.0
S6_NARRATE,F1_DATA,T5_HUMAN_K0,C,C,0.35963938059881523,0.17845409779844268,0.5622498959728037,8.0
S6_NARRATE,F1_DATA,T5_HUMAN_K0,C,E,0.5749149505209689,0.37219225757216345,0.7623362892150034,8.0
S6_NARRATE,F1_DATA,T5_HUMAN_K0,C,R,0.04978139704389828,0.0015233210621339733,0.15483847329258127,8.0
S6_NARRATE,F1_DATA,T5_HUMAN_K0,C,H,0.01566427183631754,1.8491645950812332e-07,0.07436414565625273,8.0
S6_NARRATE,F1_DATA,T5_HUMAN_K0,E,C,0.011321884780406319,1.3691663220344725e-07,0.055367667342617596,13.999999999999998
S6_NARRATE,F1_DATA,T5_HUMAN_K0,E,E,0.9026383830949669,0.7856370832623415,0.9788459273680657,13.999999999999998
S6_NARRATE,F1_DATA,T5_HUMAN_K0,E,R,0.07501471114258794,0.011870117847198373,0.18357639744588802,13.999999999999998
S6_NARRATE,F1_DATA,T5_HUMAN_K0,E,H,0.011025020982038862,1.53614450701905e-07,0.05334149656557188,13.999999999999998
S6_NARRATE,F1_DATA,T5_HUMAN_K0,R,C,0.0228287724571461,3.786680947938386e-07,0.10791378303596924,2.0
S6_NARRATE,F1_DATA,T5_HUMAN_K0,R,E,0.022740737722275407,4.6441716853478894e-07,0.10926953271601232,2.0
S6_NARRATE,F1_DATA,T5_HUMAN_K0,R,R,0.9302453160163159,0.7762399102103944,0.9982584429748073,2.0
S6_NARRATE,F1_DATA,T5_HUMAN_K0,R,H,0.024185173804262626,3.20657891357055e-07,0.11195683427219166,2.0
S6_NARRATE,F1_DATA,T5_HUMAN_K1,C,C,0.3615511014696934,0.17942106815930237,0.5559288385427094,8.0
S6_NARRATE,F1_DATA,T5_HUMAN_K1,C,E,0.572562709720019,0.3704463203688976,0.7647674196962245,8.0
S6_NARRATE,F1_DATA,T5_HUMAN_K1,C,R,0.05016108072564235,0.001501417988858014,0.1544830402666826,8.0
S6_NARRATE,F1_DATA,T5_HUMAN_K1,C,H,0.015725108084645226,3.8102625471639615e-07,0.07855294600417001,8.0
S6_NARRATE,F1_DATA,T5_HUMAN_K1,R,C,0.010107802669019889,9.178252458942653e-08,0.04911866166448861,16.0
S6_NARRATE,F1_DATA,T5_HUMAN_K1,R,E,0.010037167982229565,3.117271098979271e-07,0.04726333977135053,16.0
S6_NARRATE,F1_DATA,T5_HUMAN_K1,R,R,0.9694950240564688,0.9005264116114553,0.9992457556712088,16.0
S6_NARRATE,F1_DATA,T5_HUMAN_K1,R,H,0.010360005292281812,2.276066874349869e-07,0.05078679305447113,16.0
S6_NARRATE,F1_DATA,T5_HUMAN_K2,C,C,0.36045333662288126,0.17986729680332558,0.565081685287078,8.0
S6_NARRATE,F1_DATA,T5_HUMAN_K2,C,E,0.5731828012804692,0.3706768501924319,0.7639725958873119,8.0
S6_NARRATE,F1_DATA,T5_HUMAN_K2,C,R,0.050832198757312694,0.0014903639228872126,0.16350053276766616,8.0
S6_NARRATE,F1_DATA,T5_HUMAN_K2,C,H,0.015531663339336907,2.4005819659212184e-07,0.07302585533763305,8.0
S6_NARRATE,F1_DATA,T5_HUMAN_K2,R,C,0.010380686817432828,1.7413409079187654e-07,0.05067557210516382,16.0
S6_NARRATE,F1_DATA,T5_HUMAN_K2,R,E,0.010878387541571178,3.127712336837002e-07,0.050542926519679725,16.0
S6_NARRATE,F1_DATA,T5_HUMAN_K2,R,R,0.9687337180550344,0.898456458750788,0.9992119612783754,16.0
S6_NARRATE,F1_DATA,T5_HUMAN_K2,R,H,0.010007207585961618,1.1343927167836054e-07,0.04683982321032216,16.0
S6_NARRATE,F1_DATA,T5_HUMAN_K3,C,C,0.36298103869445075,0.17636337552163017,0.5632184946667271,8.0
S6_NARRATE,F1_DATA,T5_HUMAN_K3,C,E,0.572357886197039,0.3728433119973593,0.7632442267384171,8.0
S6_NARRATE,F1_DATA,T5_HUMAN_K3,C,R,0.04967264489247231,0.001311235074725332,0.1585347277121879,8.0
S6_NARRATE,F1_DATA,T5_HUMAN_K3,C,H,0.014988430216037952,2.225824787825658e-07,0.0724116133198784,8.0
S6_NARRATE,F1_DATA,T5_HUMAN_K3,R,C,0.009953920682966211,1.9123642661193402e-07,0.04749981316948974,16.0
S6_NARRATE,F1_DATA,T5_HUMAN_K3,R,E,0.010022240068315471,2.2553100384086779e-07,0.048157258224851014,16.0
S6_NARRATE,F1_DATA,T5_HUMAN_K3,R,R,0.9698653609718746,0.8997714677935668,0.9992399576608831,16.0
S6_NARRATE,F1_DATA,T5_HUMAN_K3,R,H,0.010158478276843656,1.6048324474078442e-07,0.04956065703711889,16.0
S6_NARRATE,F2_SEMANTIC,T1_LINEAR,E,C,0.016083242458005038,3.4939607527150794e-07,0.07628743364959614,7.0
S6_NARRATE,F2_SEMANTIC,T1_LINEAR,E,E,0.8542289415537254,0.6909068652303088,0.9692779440284279,7.0
S6_NARRATE,F2_SEMANTIC,T1_LINEAR,E,R,0.1128786224599659,0.01724877756308749,0.26494796232021167,7.0
S6_NARRATE,F2_SEMANTIC,T1_LINEAR,E,H,0.01680919352830365,4.030490473493787e-07,0.0819123626896314,7.0
S6_NARRATE,F2_SEMANTIC,T1_LINEAR,R,C,0.02428430467329941,3.5148632727270045e-07,0.12017998894169168,1.0
S6_NARRATE,F2_SEMANTIC,T1_LINEAR,R,E,0.02465045099622101,3.8766252476000176e-07,0.1160081302180192,1.0
S6_NARRATE,F2_SEMANTIC,T1_LINEAR,R,R,0.9246321540423366,0.7619919560472965,0.998106308219303,1.0
S6_NARRATE,F2_SEMANTIC,T1_LINEAR,R,H,0.026433090288142988,5.878921756912308e-07,0.13127555899396387,1.0
S6_NARRATE,F2_SEMANTIC,T2_VALIDATOR,R,C,0.014946262001896965,2.2609788973356744e-07,0.07084462450866487,8.0
S6_NARRATE,F2_SEMANTIC,T2_VALIDATOR,R,E,0.015009956901954002,3.6823670490224894e-07,0.06983086139243755,8.0
S6_NARRATE,F2_SEMANTIC,T2_VALIDATOR,R,R,0.9552727566328543,0.8538163218961577,0.9989500600359459,8.0
S6_NARRATE,F2_SEMANTIC,T2_VALIDATOR,R,H,0.01477102446329476,2.502042215675672e-07,0.07026887889631611,8.0
S6_NARRATE,F2_SEMANTIC,T3_SUPERVISOR,R,C,0.015513808914649182,3.900923099173056e-07,0.07548493028563415,8.0
S6_NARRATE,F2_SEMANTIC,T3_SUPERVISOR,R,E,0.015045882376156972,2.6448697775676433e-07,0.07602892043566847,8.0
S6_NARRATE,F2_SEMANTIC,T3_SUPERVISOR,R,R,0.9545428025460451,0.8526531480129108,0.998835283446152,8.0
S6_NARRATE,F2_SEMANTIC,T3_SUPERVISOR,R,H,0.014897506163148784,7.716580127502233e-07,0.06951296851511089,8.0
S6_NARRATE,F2_SEMANTIC,T4_CRITIC,E,C,0.02504491595589039,3.7044122819063364e-07,0.11858865081574893,1.0
S6_NARRATE,F2_SEMANTIC,T4_CRITIC,E,E,0.7678523901544081,0.5315803094161703,0.9471506534396751,1.0
S6_NARRATE,F2_SEMANTIC,T4_CRITIC,E,R,0.1806873051827445,0.029849477933678478,0.4050964787383568,1.0
S6_NARRATE,F2_SEMANTIC,T4_CRITIC,E,H,0.026415388706957026,6.241656729269238e-07,0.1320061320841723,1.0
S6_NARRATE,F2_SEMANTIC,T4_CRITIC,R,C,0.015418613111171365,3.122053716605871e-07,0.0759198807641876,7.0
S6_NARRATE,F2_SEMANTIC,T4_CRITIC,R,E,0.015922073821759128,2.8594565559715484e-07,0.07895012008195322,7.0
S6_NARRATE,F2_SEMANTIC,T4_CRITIC,R,R,0.9531139863647995,0.8499764938600197,0.9986230224315893,7.0
S6_NARRATE,F2_SEMANTIC,T4_CRITIC,R,H,0.015545326702270039,2.988371085204092e-07,0.07326626253141323,7.0
S6_NARRATE,F2_SEMANTIC,T5_HUMAN_K0,E,C,0.016028305856924902,3.529104190488535e-07,0.07398331473126059,7.0
S6_NARRATE,F2_SEMANTIC,T5_HUMAN_K0,E,E,0.8584926062475182,0.6971171604867601,0.9700203065663175,7.0
S6_NARRATE,F2_SEMANTIC,T5_HUMAN_K0,E,R,0.10956247839825489,0.017849133646180685,0.26145281339307336,7.0
S6_NARRATE,F2_SEMANTIC,T5_HUMAN_K0,E,H,0.015916609497301993,4.543226146031033e-07,0.0765372962784414,7.0
S6_NARRATE,F2_SEMANTIC,T5_HUMAN_K0,R,C,0.025266952158339785,5.080613910849497e-07,0.11941220587370427,1.0
S6_NARRATE,F2_SEMANTIC,T5_HUMAN_K0,R,E,0.02580022866578105,5.544642942172407e-07,0.12324063012231902,1.0
S6_NARRATE,F2_SEMANTIC,T5_HUMAN_K0,R,R,0.9232831286600601,0.7618629313168547,0.9978116532900938,1.0
S6_NARRATE,F2_SEMANTIC,T5_HUMAN_K0,R,H,0.025649690515818974,4.1165205898307905e-07,0.12240325555127914,1.0
S6_NARRATE,F2_SEMANTIC,T5_HUMAN_K1,E,C,0.02663175083946421,5.996477237917989e-07,0.1305273952110299,1.0
S6_NARRATE,F2_SEMANTIC,T5_HUMAN_K1,E,E,0.76710756653376,0.5206423232649577,0.9453303505334537,1.0
S6_NARRATE,F2_SEMANTIC,T5_HUMAN_K1,E,R,0.1790936928079407,0.03038566251038215,0.4050134548700914,1.0
S6_NARRATE,F2_SEMANTIC,T5_HUMAN_K1,E,H,0.02716698981883513,4.197453304241709e-07,0.13271943793435978,1.0
S6_NARRATE,F2_SEMANTIC,T5_HUMAN_K1,R,C,0.016140089634842463,5.77959493937734e-07,0.07760814368134217,7.0
S6_NARRATE,F2_SEMANTIC,T5_HUMAN_K1,R,E,0.015475087706572079,2.787021125918381e-07,0.07455364145847113,7.0
S6_NARRATE,F2_SEMANTIC,T5_HUMAN_K1,R,R,0.9526940632390015,0.8466978783105914,0.9990935588155787,7.0
S6_NARRATE,F2_SEMANTIC,T5_HUMAN_K1,R,H,0.015690759419584033,2.5611263785215084e-07,0.07545912569473066,7.0
S6_NARRATE,F2_SEMANTIC,T5_HUMAN_K2,R,C,0.01456352609912835,3.354975012244624e-07,0.07037187160582584,8.0
S6_NARRATE,F2_SEMANTIC,T5_HUMAN_K2,R,E,0.015344252739343032,2.559106723829327e-07,0.07499962745513394,8.0
S6_NARRATE,F2_SEMANTIC,T5_HUMAN_K2,R,R,0.955120051394832,0.8509156594368149,0.9989088199849196,8.0
S6_NARRATE,F2_SEMANTIC,T5_HUMAN_K2,R,H,0.014972169766696632,3.505583021189238e-07,0.0732451368773745,8.0
S6_NARRATE,F2_SEMANTIC,T5_HUMAN_K3,R,C,0.014999288218145891,3.131625035086783e-07,0.06926216583726928,8.0
S6_NARRATE,F2_SEMANTIC,T5_HUMAN_K3,R,E,0.014961825133690106,1.8915314204968972e-07,0.07272414252663632,8.0
S6_NARRATE,F2_SEMANTIC,T5_HUMAN_K3,R,R,0.9553321894452147,0.8548504606641473,0.998957320720597,8.0
S6_NARRATE,F2_SEMANTIC,T5_HUMAN_K3,R,H,0.014706697202949398,3.000909426471797e-07,0.07058675144069337,8.0
S6_NARRATE,F3_TOOL,T1_LINEAR,C,C,0.3632719810304069,0.18574990255438745,0.5670570963655656,8.0
S6_NARRATE,F3_TOOL,T1_LINEAR,C,E,0.5123637102394197,0.3112167519378823,0.7119599654440616,8.0
S6_NARRATE,F3_TOOL,T1_LINEAR,C,R,0.10903769631570542,0.017184942021274397,0.25535505370323364,8.0
S6_NARRATE,F3_TOOL,T1_LINEAR,C,H,0.015326612414467797,2.0345673460972863e-07,0.0764158846770657,8.0
S6_NARRATE,F3_TOOL,T1_LINEAR,E,C,0.007483714749214391,1.3616567784921022e-07,0.03486033263659108,24.0
S6_NARRATE,F3_TOOL,T1_LINEAR,E,E,0.8413116232180323,0.7248735056639083,0.9319196999012234,24.0
S6_NARRATE,F3_TOOL,T1_LINEAR,E,R,0.14350309048992663,0.05866403070253271,0.2544754583562372,24.0
S6_NARRATE,F3_TOOL,T1_LINEAR,E,H,0.007701571542826665,8.684563501008028e-08,0.03708281643005619,24.0
S6_NARRATE,F3_TOOL,T2_VALIDATOR,C,C,0.36066874108869534,0.1795483155782578,0.5625517201045886,8.0
S6_NARRATE,F3_TOOL,T2_VALIDATOR,C,E,0.1433273299046922,0.031548555954467844,0.30755515747719014,8.0
S6_NARRATE,F3_TOOL,T2_VALIDATOR,C,R,0.48053227596748144,0.28701146078930845,0.6808332009265423,8.0
S6_NARRATE,F3_TOOL,T2_VALIDATOR,C,H,0.015471653039131053,2.9761815770849253e-07,0.07201051652687207,8.0
S6_NARRATE,F3_TOOL,T2_VALIDATOR,E,C,0.0234268919111457,5.463413062943629e-07,0.1134029634021797,2.0000000000000018
S6_NARRATE,F3_TOOL,T2_VALIDATOR,E,E,0.5960618967303812,0.3470510465425687,0.8261498089082331,2.0000000000000018
S6_NARRATE,F3_TOOL,T2_VALIDATOR,E,R,0.3562484009263392,0.1384274848793862,0.6052780390665112,2.0000000000000018
S6_NARRATE,F3_TOOL,T2_VALIDATOR,E,H,0.024262810432133883,4.027323504305297e-07,0.1174178100232002,2.0000000000000018
S6_NARRATE,F3_TOOL,T2_VALIDATOR,R,C,0.008003419412971896,2.445689967947118e-07,0.040705592501447334,22.0
S6_NARRATE,F3_TOOL,T2_VALIDATOR,R,E,0.007703847892237075,1.6562481011712465e-07,0.037800146686578474,22.0
S6_NARRATE,F3_TOOL,T2_VALIDATOR,R,R,0.9760591411333114,0.9209547527911397,0.9994627325758996,22.0
S6_NARRATE,F3_TOOL,T2_VALIDATOR,R,H,0.008233591561479717,1.7622096353540066e-07,0.041043480331270504,22.0
S6_NARRATE,F3_TOOL,T3_SUPERVISOR,C,C,0.36089687912233703,0.18272256684459087,0.5658902746068234,8.0
S6_NARRATE,F3_TOOL,T3_SUPERVISOR,C,E,0.20526630030505935,0.06698522043222868,0.38448600126552496,8.0
S6_NARRATE,F3_TOOL,T3_SUPERVISOR,C,R,0.41819370551796237,0.22641775185151114,0.6209193962204567,8.0
S6_NARRATE,F3_TOOL,T3_SUPERVISOR,C,H,0.015643115054641214,3.110472883943256e-07,0.07436428949374498,8.0
S6_NARRATE,F3_TOOL,T3_SUPERVISOR,E,C,0.027243249939573427,5.974730399430802e-07,0.12581735154246854,1.0
S6_NARRATE,F3_TOOL,T3_SUPERVISOR,E,E,0.7644479944282966,0.5139721596371907,0.9437819484112592,1.0
S6_NARRATE,F3_TOOL,T3_SUPERVISOR,E,R,0.1821965530025402,0.028128775230273108,0.4122562626430933,1.0
S6_NARRATE,F3_TOOL,T3_SUPERVISOR,E,H,0.02611220262958967,4.139935629717232e-07,0.12593304316457668,1.0
S6_NARRATE,F3_TOOL,T3_SUPERVISOR,R,C,0.007564487212264263,1.941903556421412e-07,0.03650017055419158,23.0
S6_NARRATE,F3_TOOL,T3_SUPERVISOR,R,E,0.0075002642872739455,9.246531921231206e-08,0.03917311467772284,23.0
S6_NARRATE,F3_TOOL,T3_SUPERVISOR,R,R,0.9769605653209362,0.9259433009158832,0.9994075111017499,23.0
S6_NARRATE,F3_TOOL,T3_SUPERVISOR,R,H,0.007974683179525677,9.182533808174894e-08,0.03846151098744224,23.0
S6_NARRATE,F3_TOOL,T4_CRITIC,C,C,0.3604306992321557,0.18291808279104277,0.5643247014953352,8.0
S6_NARRATE,F3_TOOL,T4_CRITIC,C,E,0.4525346766345056,0.2543218903393515,0.6521719475730423,8.0
S6_NARRATE,F3_TOOL,T4_CRITIC,C,R,0.17161364898541678,0.04761971293016544,0.33543887239141446,8.0
S6_NARRATE,F3_TOOL,T4_CRITIC,C,H,0.01542097514792204,2.297029977913011e-07,0.07423928188752248,8.0
S6_NARRATE,F3_TOOL,T4_CRITIC,E,C,0.026901023974098513,3.9429361127033564e-07,0.12984277210163964,1.0
S6_NARRATE,F3_TOOL,T4_CRITIC,E,E,0.7686081756954594,0.5340797402197586,0.9468832113135492,1.0
S6_NARRATE,F3_TOOL,T4_CRITIC,E,R,0.17890887249332824,0.030674897373378033,0.40402241951425044,1.0
S6_NARRATE,F3_TOOL,T4_CRITIC,E,H,0.025581927837113785,4.782927542687543e-07,0.12341399882478313,1.0
S6_NARRATE,F3_TOOL,T4_CRITIC,R,C,0.00791487063656237,1.4313285264042394e-07,0.0381462431117165,23.0
S6_NARRATE,F3_TOOL,T4_CRITIC,R,E,0.007966535848250347,1.4078550045552324e-07,0.03848832663920546,23.0
S6_NARRATE,F3_TOOL,T4_CRITIC,R,R,0.9762265513455922,0.9227118828036399,0.9994638608338188,23.0
S6_NARRATE,F3_TOOL,T4_CRITIC,R,H,0.007892042169594988,1.5300679277044497e-07,0.038990172806403406,23.0
S6_NARRATE,F3_TOOL,T5_HUMAN_K0,C,C,0.361881579193287,0.17785880112547503,0.5610161725286479,8.0
